1,90.5
2,122
3,85.5
4,4
5,210
6,155
7,4
8,48
9,235
10,56
11,52.6
12,55.4
13,460
14,40.5
15,220
16,39.5
17,13
18,0.1
19,30
20,130
21,132.5
22,29
23,24.5
24,54
25,25
26,49.8
27,50.2
28,120
29,80
30,60
31,59
32,76.6
33,95
34,36.5
35,30
36,55
37,60
38,62
39,44.5
40,35
41,40
42,78.5
43,9.5
44,8.5
45,88.4
46,30
47,80
48,300
49,120
50,39
51,9
52,30
53,16.5
54,66.6
55,45
56,60
57,29.5
58,19.9
59,6
60,6.9
61,210
62,30
63,75.6
64,3.3
65,19
66,12
67,9.9
68,32
69,32
70,54
71,56.5
72,60
73,6.5
74,65.5
75,34.6
76,6.5
76,6.5
77,11.5
77,11.5
78,7.5
78,7.5
79,36
79,36
80,70.5
80,70.5
81,22.5
81,22.5
82,1.8
82,1.8
83,19
83,19
84,120
84,120
85,85.2
85,85.2
86,115
86,115
87,0.1
87,0.1
88,12.4
88,12.4
89,19.5
90,20
91,100
92,28
93,19.5
94,29.5
95,19.6
96,105
97,12.5
98,33.3
99,18.6
100,40
101,25
102,55
103,38
104,2.5
105,32.4
106,65
107,0.8
108,8.6
109,55
110,5.5
111,7
112,9
113,15.5
114,6.4
115,18.5
116,30
117,90
118,39
119,4
120,6
121,34.5
122,20
123,19.5
124,30
125,5.4
126,15
127,8.8
128,6.5
129,35
130,15
131,3.5
132,4.2
133,12
134,6.9
135,4
136,54.5
137,1
138,7.5
139,10.4
140,32
141,40.6
142,2
143,5.4
144,45.5
145,7.5
146,29.5
147,10
148,3.2
149,2.9
150,10
151,9.9
